time,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
176,208474,97,1,2,1,0,0,0,0
177,208474,97,1,2,1,0,0,0,0
178,208474,97,1,2,1,0,0,0,0
179,208474,97,1,2,1,0,0,0,0
180,208474,96,1,3,1,0,0,0,0
181,208474,96,1,3,1,0,0,0,0
182,208474,96,1,3,1,0,0,0,0
183,208474,96,1,3,1,0,0,0,0
184,208474,96,1,3,1,0,0,0,0
185,208474,95,2,3,1,0,0,0,0
186,208474,95,2,3,1,0,0,0,0
187,208474,95,2,3,1,0,0,0,0
188,208474,95,2,3,1,0,0,0,0
189,208474,95,2,3,1,0,0,0,0
190,208474,95,2,3,1,0,0,0,0
191,208474,95,2,3,1,0,0,0,0
192,208474,94,3,3,1,0,0,0,0
193,208474,94,3,3,1,0,0,0,0
194,208474,93,4,3,1,0,0,0,0
195,208474,93,4,3,1,0,0,0,0
196,208474,92,5,3,1,0,0,0,0
197,208474,92,5,3,1,0,0,0,0
198,208474,92,5,3,1,0,0,0,0
199,208474,92,5,3,1,0,0,0,0
200,208474,91,6,3,1,0,0,0,0
201,208474,91,6,3,1,0,0,0,0
202,208474,91,6,3,1,0,0,0,0
203,208474,91,6,3,1,0,0,0,0
204,208474,91,6,3,1,0,0,0,0
205,208474,91,6,3,1,0,0,0,0
206,208474,90,6,4,1,0,0,0,0
207,208474,90,6,4,1,0,0,0,0
208,208474,90,6,4,1,0,0,0,0
209,208474,90,6,4,1,0,0,0,0
210,208474,90,6,4,1,0,0,0,0
211,208474,90,6,4,1,0,0,0,0
212,208474,90,6,4,1,0,0,0,0
213,208474,90,6,4,1,0,0,0,0
214,208474,90,6,4,1,0,0,0,0
215,208474,90,6,4,1,0,0,0,0
216,208474,89,6,5,1,0,0,0,0
217,208474,89,6,5,1,0,0,0,0
218,208474,89,6,5,1,0,0,0,0
219,208474,89,6,5,1,0,0,0,0
220,208474,89,6,5,1,0,0,0,0
221,208474,89,6,5,1,0,0,0,0
222,208474,89,6,5,1,0,0,0,0
223,208474,89,6,5,1,0,0,0,0
224,208474,89,6,5,1,0,0,0,0
225,208474,89,6,5,1,0,0,0,0
226,208474,88,6,6,1,0,0,0,0
227,208474,88,6,6,1,0,0,0,0
228,208473,89,6,6,1,0,0,0,0
229,208473,89,6,6,1,0,0,0,0
230,208473,89,6,6,1,0,0,0,0
231,208473,88,7,6,1,0,0,0,0
232,208473,88,7,6,1,0,0,0,0
233,208473,86,9,6,1,0,0,0,0
234,208473,86,9,6,1,0,0,0,0
235,208472,87,9,6,1,0,0,0,0
236,208472,87,9,6,1,0,0,0,0
237,208472,87,9,6,1,0,0,0,0
238,208472,87,9,6,1,0,0,0,0
239,208472,87,9,6,1,0,0,0,0
240,208472,86,9,7,1,0,0,0,0
241,208472,86,9,7,1,0,0,0,0
242,208471,86,10,7,1,0,0,0,0
243,208471,85,11,7,1,0,0,0,0
244,208471,85,11,7,1,0,0,0,0
245,208471,85,11,7,1,0,0,0,0
246,208471,85,11,7,1,0,0,0,0
247,208471,85,11,7,1,0,0,0,0
248,208471,85,11,7,1,0,0,0,0
249,208471,85,11,7,1,0,0,0,0
250,208471,85,11,7,1,0,0,0,0
251,208471,85,11,7,1,0,0,0,0
252,208471,85,11,7,1,0,0,0,0
253,208471,84,12,7,1,0,0,0,0
254,208471,84,12,7,1,0,0,0,0
255,208471,83,12,8,1,0,0,0,0
256,208471,82,13,8,1,0,0,0,0
257,208471,82,13,8,1,0,0,0,0
258,208471,81,14,8,1,0,0,0,0
259,208471,81,14,8,1,0,0,0,0
260,208471,80,15,8,1,0,0,0,0
261,208471,80,15,8,1,0,0,0,0
262,208471,80,15,8,1,0,0,0,0
263,208471,80,15,8,1,0,0,0,0
264,208471,79,15,9,1,0,0,0,0
265,208470,80,15,9,1,0,0,0,0
266,208470,80,15,9,1,0,0,0,0
267,208468,82,15,9,1,0,0,0,0
268,208468,81,16,9,1,0,0,0,0
269,208468,81,16,9,1,0,0,0,0
270,208468,81,16,9,1,0,0,0,0
271,208468,81,16,9,1,0,0,0,0
272,208468,81,16,9,1,0,0,0,0
273,208468,81,16,9,1,0,0,0,0
274,208468,81,16,9,1,0,0,0,0
275,208468,81,16,9,1,0,0,0,0
276,208468,81,16,9,1,0,0,0,0
277,208468,80,17,9,1,0,0,0,0
278,208468,80,17,9,1,0,0,0,0
279,208468,80,17,9,1,0,0,0,0
280,208468,79,18,9,1,0,0,0,0
281,208468,79,18,9,1,0,0,0,0
282,208468,79,18,9,1,0,0,0,0
283,208468,77,19,10,1,0,0,0,0
284,208468,77,19,10,1,0,0,0,0
285,208468,77,19,10,1,0,0,0,0
286,208468,77,19,10,1,0,0,0,0
287,208468,77,19,10,1,0,0,0,0
288,208468,77,19,10,1,0,0,0,0
289,208468,77,19,10,1,0,0,0,0
290,208468,77,19,10,1,0,0,0,0
291,208468,77,19,10,1,0,0,0,0
292,208468,76,20,10,1,0,0,0,0
293,208468,76,20,10,1,0,0,0,0
294,208468,76,20,10,1,0,0,0,0
295,208468,76,20,10,1,0,0,0,0
296,208468,76,20,10,1,0,0,0,0
297,208468,76,20,10,1,0,0,0,0
298,208468,75,21,10,1,0,0,0,0
299,208468,75,21,10,1,0,0,0,0
300,208468,75,21,10,1,0,0,0,0
301,208468,75,21,10,1,0,0,0,0
302,208468,75,21,10,1,0,0,0,0
303,208468,75,21,10,1,0,0,0,0
304,208468,75,21,10,1,0,0,0,0
305,208468,75,21,10,1,0,0,0,0
306,208468,75,21,10,1,0,0,0,0
307,208468,75,21,10,1,0,0,0,0
308,208467,76,21,10,1,0,0,0,0
309,208467,76,21,10,1,0,0,0,0
310,208467,75,21,11,1,0,0,0,0
311,208467,74,21,12,1,0,0,0,0
312,208467,74,21,12,1,0,0,0,0
313,208467,74,21,12,1,0,0,0,0
314,208467,74,21,12,1,0,0,0,0
315,208466,74,22,12,1,0,0,0,0
316,208466,74,22,12,1,0,0,0,0
317,208466,74,22,12,1,0,0,0,0
318,208466,74,22,11,2,0,0,0,0
319,208466,74,22,11,2,0,0,0,0
320,208466,74,22,11,2,0,0,0,0
321,208466,74,22,11,2,0,0,0,0
322,208466,74,22,11,2,0,0,0,0
323,208466,74,22,11,2,0,0,0,0
324,208466,74,22,11,2,0,0,0,0
325,208466,74,22,11,2,0,0,0,0
326,208466,74,22,11,2,0,0,0,0
327,208466,73,23,11,2,0,0,0,0
328,208466,73,23,11,2,0,0,0,0
329,208466,73,23,11,2,0,0,0,0
330,208466,73,23,11,2,0,0,0,0
331,208466,73,23,11,2,0,0,0,0
332,208466,73,23,11,2,0,0,0,0
333,208466,73,23,11,2,0,0,0,0
334,208465,73,24,11,2,0,0,0,0
335,208464,73,25,11,2,0,0,0,0
336,208460,77,25,11,2,0,0,0,0
337,208458,79,25,11,2,0,0,0,0
338,208456,81,25,11,2,0,0,0,0
339,208454,83,25,11,2,0,0,0,0
340,208452,85,25,11,2,0,0,0,0
341,208449,88,25,11,2,0,0,0,0
342,208444,93,25,11,2,0,0,0,0
343,208437,100,25,11,2,0,0,0,0
344,208433,104,25,11,2,0,0,0,0
345,208427,110,25,11,2,0,0,0,0
346,208426,111,25,11,2,0,0,0,0
347,208420,116,26,11,2,0,0,0,0
348,208416,120,26,11,2,0,0,0,0
349,208409,127,26,11,2,0,0,0,0
350,208404,132,26,11,2,0,0,0,0
351,208400,136,26,11,2,0,0,0,0
352,208397,138,27,11,2,0,0,0,0
353,208393,142,27,11,2,0,0,0,0
354,208389,146,27,11,2,0,0,0,0
355,208387,147,28,11,2,0,0,0,0
356,208383,150,28,12,2,0,0,0,0
357,208378,155,28,12,2,0,0,0,0
358,208375,158,28,12,2,0,0,0,0
359,208373,160,28,12,2,0,0,0,0
360,208371,161,28,13,2,0,0,0,0
361,208367,165,28,13,2,0,0,0,0
362,208366,166,28,13,2,0,0,0,0
363,208362,170,28,13,2,0,0,0,0
364,208360,172,28,13,2,0,0,0,0
365,208360,171,29,13,2,0,0,0,0
366,208356,175,29,13,2,0,0,0,0
367,208356,174,29,14,2,0,0,0,0
368,208353,177,29,14,2,0,0,0,0
369,208350,180,29,14,2,0,0,0,0
370,208348,182,29,14,2,0,0,0,0
371,208347,183,29,14,2,0,0,0,0
372,208344,186,29,14,2,0,0,0,0
373,208344,186,29,14,2,0,0,0,0
374,208344,186,29,14,2,0,0,0,0
375,208343,187,29,14,2,0,0,0,0
376,208341,189,29,14,2,0,0,0,0
377,208341,189,29,14,2,0,0,0,0
378,208340,190,29,14,2,0,0,0,0
379,208339,190,29,15,2,0,0,0,0
380,208338,191,29,15,2,0,0,0,0
381,208336,191,29,17,2,0,0,0,0
382,208334,193,29,17,2,0,0,0,0
383,208333,193,29,18,2,0,0,0,0
384,208332,194,29,18,2,0,0,0,0
385,208332,194,29,18,2,0,0,0,0
386,208332,194,29,18,2,0,0,0,0
387,208332,194,29,18,2,0,0,0,0
388,208331,195,29,18,2,0,0,0,0
389,208331,195,29,18,2,0,0,0,0
390,208330,195,30,18,2,0,0,0,0
391,208330,195,30,18,2,0,0,0,0
392,208330,195,30,18,2,0,0,0,0
393,208330,195,30,18,2,0,0,0,0
394,208330,195,30,18,2,0,0,0,0
395,208330,195,30,18,2,0,0,0,0
396,208330,195,30,18,2,0,0,0,0
397,208330,194,31,17,3,0,0,0,0
398,208329,195,31,17,3,0,0,0,0
399,208329,194,31,18,3,0,0,0,0
400,208329,194,31,18,3,0,0,0,0
401,208329,194,31,18,3,0,0,0,0
402,208329,194,31,18,3,0,0,0,0
403,208329,193,31,19,3,0,0,0,0
404,208329,193,31,19,3,0,0,0,0
405,208328,193,32,19,3,0,0,0,0
406,208328,193,32,19,3,0,0,0,0
407,208328,193,32,19,3,0,0,0,0
408,208328,193,32,19,3,0,0,0,0
409,208328,193,32,19,3,0,0,0,0
410,208328,193,32,19,3,0,0,0,0
411,208328,193,32,19,3,0,0,0,0
412,208328,193,32,19,3,0,0,0,0
413,208328,193,32,19,3,0,0,0,0
414,208327,192,33,19,4,0,0,0,0
415,208327,192,33,19,4,0,0,0,0
416,208327,192,33,19,4,0,0,0,0
417,208327,191,33,20,4,0,0,0,0
418,208327,190,34,20,4,0,0,0,0
419,208327,190,34,20,4,0,0,0,0
420,208327,190,34,19,5,0,0,0,0
421,208327,190,34,19,5,0,0,0,0
422,208327,188,35,20,5,0,0,0,0
423,208327,188,35,20,5,0,0,0,0
424,208327,188,35,19,6,0,0,0,0
425,208327,188,35,19,6,0,0,0,0
426,208327,188,35,19,6,0,0,0,0
427,208327,188,35,19,6,0,0,0,0
428,208327,188,35,19,6,0,0,0,0
429,208326,189,35,19,6,0,0,0,0
430,208326,189,35,19,6,0,0,0,0
431,208326,189,35,19,6,0,0,0,0
432,208326,189,35,19,6,0,0,0,0
433,208326,189,35,19,6,0,0,0,0
434,208326,189,35,18,7,0,0,0,0
435,208326,189,35,18,7,0,0,0,0
436,208326,189,35,18,7,0,0,0,0
437,208326,189,35,18,7,0,0,0,0
438,208326,189,35,18,7,0,0,0,0
439,208326,189,35,18,7,0,0,0,0
440,208326,189,35,18,7,0,0,0,0
441,208326,189,35,18,7,0,0,0,0
442,208326,189,35,18,6,0,0,1,0
443,208326,189,35,17,7,0,0,1,0
444,208326,189,35,16,8,0,0,1,0
445,208326,189,35,16,8,0,0,1,0
446,208326,189,35,16,8,0,0,1,0
447,208326,188,35,17,8,0,0,1,0
448,208326,188,35,17,8,0,0,1,0
449,208325,189,35,17,8,0,0,1,0
450,208325,188,36,17,8,0,0,1,0
451,208325,188,36,17,8,0,0,1,0
452,208325,188,36,17,8,0,0,1,0
453,208325,188,36,17,8,0,0,1,0
454,208325,188,36,17,8,0,0,1,0
455,208325,188,36,17,8,0,0,1,0
456,208325,188,36,17,8,0,0,1,0
457,208325,188,36,17,8,0,0,1,0
458,208325,188,36,17,8,0,0,1,0
459,208325,188,36,17,8,0,0,1,0
460,208325,188,36,17,8,0,0,1,0
461,208325,188,36,17,8,0,0,1,0
462,208325,188,36,17,8,0,0,1,0
463,208325,188,35,17,8,0,0,2,0
464,208324,189,35,17,8,0,0,2,0
465,208324,189,35,17,8,0,0,2,0
466,208323,190,35,17,8,0,0,2,0
467,208323,190,35,17,8,0,0,2,0
468,208322,191,35,17,8,0,0,2,0
469,208322,190,36,17,8,0,0,2,0
470,208321,190,37,17,8,0,0,2,0
471,208321,190,37,17,8,0,0,2,0
472,208321,190,37,17,8,0,0,2,0
473,208321,190,37,17,8,0,0,2,0
474,208321,187,38,19,8,0,0,2,0
475,208321,187,38,19,8,0,0,2,0
476,208321,187,38,19,8,0,0,2,0
477,208321,186,38,20,8,0,0,2,0
478,208319,187,38,21,8,0,0,2,0
479,208318,188,38,21,8,0,0,2,0
480,208317,188,38,22,8,0,0,2,0
481,208315,190,38,22,8,0,0,2,0
482,208313,192,38,22,8,0,0,2,0
483,208309,196,38,22,8,0,0,2,0
484,208304,201,38,22,8,0,0,2,0
485,208300,205,38,22,8,0,0,2,0
486,208295,210,38,22,8,0,0,2,0
487,208289,216,38,22,8,0,0,2,0
488,208286,218,39,22,8,0,0,2,0
489,208284,220,39,22,8,0,0,2,0
490,208281,223,39,22,8,0,0,2,0
491,208275,229,39,22,8,0,0,2,0
492,208272,232,39,22,8,0,0,2,0
493,208269,235,39,22,8,0,0,2,0
494,208266,238,39,22,8,0,0,2,0
495,208258,246,39,22,8,0,0,2,0
496,208254,250,39,22,8,0,0,2,0
497,208250,253,40,22,8,0,0,2,0
498,208250,253,40,22,8,0,0,2,0
499,208244,259,40,22,8,0,0,2,0
500,208238,265,40,22,8,0,0,2,0
501,208234,269,40,22,8,0,0,2,0
502,208232,271,40,22,8,0,0,2,0
503,208227,274,42,22,8,0,0,2,0
504,208223,278,42,22,8,0,0,2,0
505,208218,283,42,22,8,0,0,2,0
506,208217,284,42,22,8,0,0,2,0
507,208216,285,42,22,8,0,0,2,0
508,208214,286,42,23,8,0,0,2,0
509,208211,289,42,23,8,0,0,2,0
510,208210,290,42,23,8,0,0,2,0
511,208208,290,43,24,8,0,0,2,0
512,208206,291,44,24,8,0,0,2,0
513,208202,295,44,24,8,0,0,2,0
514,208202,295,44,24,8,0,0,2,0
515,208201,295,45,24,8,0,0,2,0
516,208198,298,45,24,8,0,0,2,0
517,208197,299,45,24,8,0,0,2,0
518,208195,300,45,25,8,0,0,2,0
519,208194,301,45,25,8,0,0,2,0
520,208192,302,45,26,8,0,0,2,0
521,208190,304,45,25,9,0,0,2,0
522,208188,306,45,25,9,0,0,2,0
523,208186,308,45,25,9,0,0,2,0
524,208183,311,45,25,9,0,0,2,0
525,208181,313,45,24,10,0,0,2,0
526,208179,313,46,25,10,0,0,2,0
527,208178,313,46,26,10,0,0,2,0
528,208178,313,46,26,10,0,0,2,0
529,208178,312,47,26,10,0,0,2,0
530,208177,313,47,26,10,0,0,2,0
531,208177,313,47,25,11,0,0,2,0
532,208175,314,48,25,11,0,0,2,0
533,208175,314,48,25,11,0,0,2,0
534,208175,314,48,24,12,0,0,2,0
535,208175,314,48,24,12,0,0,2,0
536,208175,314,48,24,12,0,0,2,0
537,208175,313,49,24,12,0,0,2,0
538,208174,314,49,24,12,0,0,2,0
539,208174,314,49,24,12,0,0,2,0
540,208173,315,49,24,12,0,0,2,0
541,208172,315,48,25,12,0,0,3,0
542,208172,313,48,27,12,0,0,3,0
543,208172,313,48,27,12,0,0,3,0
544,208172,313,48,26,13,0,0,3,0
545,208170,314,48,27,13,0,0,3,0
546,208170,314,48,27,13,0,0,3,0
547,208170,314,48,27,13,0,0,3,0
548,208170,312,48,28,13,0,0,4,0
549,208170,312,48,28,13,0,0,4,0
550,208169,313,48,28,13,0,0,4,0
551,208169,312,48,29,13,0,0,4,0
552,208169,312,48,29,13,0,0,4,0
553,208169,311,49,29,13,0,0,4,0
554,208169,311,49,29,13,0,0,4,0
555,208169,311,49,29,13,0,0,4,0
556,208169,310,49,30,13,0,0,4,0
557,208166,312,50,30,13,0,0,4,0
558,208166,312,50,30,13,0,0,4,0
559,208165,313,50,30,13,0,0,4,0
560,208165,313,50,30,13,0,0,4,0
561,208165,313,50,30,13,0,0,4,0
562,208165,313,50,30,13,0,0,4,0
563,208165,313,50,30,13,0,0,4,0
564,208165,313,50,30,13,0,0,4,0
565,208165,312,51,30,13,0,0,4,0
566,208164,312,51,31,13,0,0,4,0
567,208164,311,51,32,13,0,0,4,0
568,208164,311,51,32,13,0,0,4,0
569,208164,310,51,33,13,0,0,4,0
570,208164,310,51,33,13,0,0,4,0
571,208164,309,52,33,13,0,0,4,0
572,208164,308,53,32,14,0,0,4,0
573,208164,308,53,32,13,0,0,5,0
574,208164,308,53,32,13,0,0,5,0
575,208164,308,53,32,13,0,0,5,0
576,208164,308,53,32,13,0,0,5,0
577,208164,308,52,32,13,0,0,6,0
578,208164,308,52,32,13,0,0,6,0
579,208163,309,52,32,13,0,0,6,0
580,208163,309,52,32,13,0,0,6,0
581,208162,306,55,33,13,0,0,6,0
582,208162,306,55,33,13,0,0,6,0
583,208162,306,55,33,13,0,0,6,0
584,208162,306,55,33,13,0,0,6,0
585,208162,306,55,33,13,0,0,6,0
586,208162,306,55,33,13,0,0,6,0
587,208162,306,55,33,13,0,0,6,0
588,208162,305,55,34,13,0,0,6,0
589,208162,303,55,36,13,0,0,6,0
590,208162,302,56,36,13,0,0,6,0
591,208162,301,57,36,13,0,0,6,0
592,208162,301,57,36,13,0,0,6,0
593,208162,301,57,36,13,0,0,6,0
594,208162,299,57,38,13,0,0,6,0
595,208162,299,56,38,13,0,0,7,0
596,208161,299,57,38,13,0,0,7,0
597,208161,299,57,38,13,0,0,7,0
598,208161,299,57,38,13,0,0,7,0
599,208161,299,57,38,13,0,0,7,0
600,208161,298,58,37,14,0,0,7,0
601,208160,299,58,37,14,0,0,7,0
602,208160,298,59,37,14,0,0,7,0
603,208160,296,61,37,14,0,0,7,0
604,208160,296,60,37,14,0,0,8,0
605,208160,296,60,37,14,0,0,8,0
606,208160,296,60,36,15,0,0,8,0
607,208160,295,60,37,15,0,0,8,0
608,208160,295,60,37,15,0,0,8,0
609,208159,295,61,37,15,0,0,8,0
610,208159,294,61,38,15,0,0,8,0
611,208159,294,61,38,15,0,0,8,0
612,208158,294,61,39,15,0,0,8,0
613,208157,295,61,39,15,0,0,8,0
614,208157,293,63,39,15,0,0,8,0
615,208157,293,63,39,15,0,0,8,0
616,208157,293,63,39,15,0,0,8,0
617,208157,293,63,39,15,0,0,8,0
618,208157,293,63,39,15,0,0,8,0
619,208156,294,63,39,15,0,0,8,0
620,208156,293,64,39,15,0,0,8,0
621,208156,293,64,39,15,0,0,8,0
622,208156,292,64,40,15,0,0,8,0
623,208154,292,65,41,15,0,0,8,0
624,208145,300,66,41,15,0,0,8,0
625,208140,305,66,41,15,0,0,8,0
626,208135,310,66,41,15,0,0,8,0
627,208125,320,66,41,15,0,0,8,0
628,208117,327,67,40,16,0,0,8,0
629,208104,340,67,40,16,0,0,8,0
630,208102,341,67,41,16,0,0,8,0
631,208086,356,67,42,16,0,0,8,0
632,208065,377,67,42,16,0,0,8,0
633,208056,385,67,43,16,0,0,8,0
634,208043,398,67,43,16,0,0,8,0
635,208026,414,68,43,16,0,0,8,0
636,208007,431,69,43,16,0,0,9,0
637,207993,445,69,43,16,0,0,9,0
638,207975,463,69,43,16,0,0,9,0
639,207963,475,69,43,16,0,0,9,0
640,207952,486,69,42,17,0,0,9,0
641,207941,496,69,42,18,0,0,9,0
642,207927,510,69,42,18,0,0,9,0
643,207913,524,69,42,18,0,0,9,0
644,207895,542,69,42,18,0,0,9,0
645,207881,556,69,42,18,0,0,9,0
646,207864,573,69,42,18,0,0,9,0
647,207854,583,69,42,18,0,0,9,0
648,207845,590,70,43,18,0,0,9,0
649,207841,593,71,42,19,0,0,9,0
650,207834,600,71,42,19,0,0,9,0
651,207823,610,72,42,19,0,0,9,0
652,207818,613,73,42,20,0,0,9,0
653,207811,620,73,42,20,0,0,9,0
654,207806,624,74,41,21,0,0,9,0
655,207797,632,75,41,21,0,0,9,0
656,207793,636,75,41,21,0,0,9,0
657,207782,647,74,41,21,0,0,10,0
658,207775,654,74,41,21,0,0,10,0
