time,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
170,62544,28,2,0,0,0,0,0,0
171,62544,28,2,0,0,0,0,0,0
172,62544,28,2,0,0,0,0,0,0
173,62544,28,2,0,0,0,0,0,0
174,62544,28,2,0,0,0,0,0,0
175,62544,28,2,0,0,0,0,0,0
176,62544,28,2,0,0,0,0,0,0
177,62544,28,2,0,0,0,0,0,0
178,62544,28,2,0,0,0,0,0,0
179,62544,28,2,0,0,0,0,0,0
180,62544,28,2,0,0,0,0,0,0
181,62544,28,2,0,0,0,0,0,0
182,62544,28,2,0,0,0,0,0,0
183,62544,28,2,0,0,0,0,0,0
184,62544,28,2,0,0,0,0,0,0
185,62544,28,2,0,0,0,0,0,0
186,62544,28,2,0,0,0,0,0,0
187,62544,28,2,0,0,0,0,0,0
188,62544,28,2,0,0,0,0,0,0
189,62544,28,2,0,0,0,0,0,0
190,62544,28,2,0,0,0,0,0,0
191,62544,28,2,0,0,0,0,0,0
192,62544,28,2,0,0,0,0,0,0
193,62544,28,2,0,0,0,0,0,0
194,62544,28,2,0,0,0,0,0,0
195,62544,28,2,0,0,0,0,0,0
196,62544,28,2,0,0,0,0,0,0
197,62544,28,2,0,0,0,0,0,0
198,62544,28,2,0,0,0,0,0,0
199,62544,28,2,0,0,0,0,0,0
200,62544,28,2,0,0,0,0,0,0
201,62544,28,2,0,0,0,0,0,0
202,62544,28,2,0,0,0,0,0,0
203,62544,28,2,0,0,0,0,0,0
204,62544,28,2,0,0,0,0,0,0
205,62544,28,2,0,0,0,0,0,0
206,62544,28,2,0,0,0,0,0,0
207,62544,28,2,0,0,0,0,0,0
208,62544,28,2,0,0,0,0,0,0
209,62544,28,2,0,0,0,0,0,0
210,62544,28,2,0,0,0,0,0,0
211,62544,28,2,0,0,0,0,0,0
212,62544,28,2,0,0,0,0,0,0
213,62544,28,2,0,0,0,0,0,0
214,62544,28,2,0,0,0,0,0,0
215,62544,28,2,0,0,0,0,0,0
216,62544,28,2,0,0,0,0,0,0
217,62544,28,2,0,0,0,0,0,0
218,62544,28,2,0,0,0,0,0,0
219,62544,28,2,0,0,0,0,0,0
220,62544,27,3,0,0,0,0,0,0
221,62544,27,3,0,0,0,0,0,0
222,62544,27,3,0,0,0,0,0,0
223,62544,27,3,0,0,0,0,0,0
224,62544,27,3,0,0,0,0,0,0
225,62544,27,3,0,0,0,0,0,0
226,62544,27,3,0,0,0,0,0,0
227,62544,27,3,0,0,0,0,0,0
228,62544,27,3,0,0,0,0,0,0
229,62544,27,3,0,0,0,0,0,0
230,62544,27,3,0,0,0,0,0,0
231,62544,27,3,0,0,0,0,0,0
232,62544,27,3,0,0,0,0,0,0
233,62544,27,3,0,0,0,0,0,0
234,62544,27,3,0,0,0,0,0,0
235,62544,27,3,0,0,0,0,0,0
236,62544,27,3,0,0,0,0,0,0
237,62544,27,3,0,0,0,0,0,0
238,62544,27,3,0,0,0,0,0,0
239,62544,27,3,0,0,0,0,0,0
240,62544,27,3,0,0,0,0,0,0
241,62544,27,3,0,0,0,0,0,0
242,62544,27,3,0,0,0,0,0,0
243,62544,27,3,0,0,0,0,0,0
244,62544,27,3,0,0,0,0,0,0
245,62544,27,3,0,0,0,0,0,0
246,62544,27,3,0,0,0,0,0,0
247,62544,27,3,0,0,0,0,0,0
248,62544,27,3,0,0,0,0,0,0
249,62544,27,3,0,0,0,0,0,0
250,62544,26,4,0,0,0,0,0,0
251,62544,26,4,0,0,0,0,0,0
252,62544,26,4,0,0,0,0,0,0
253,62544,26,4,0,0,0,0,0,0
254,62544,26,4,0,0,0,0,0,0
255,62544,26,4,0,0,0,0,0,0
256,62544,26,4,0,0,0,0,0,0
257,62544,26,4,0,0,0,0,0,0
258,62544,26,4,0,0,0,0,0,0
259,62544,26,4,0,0,0,0,0,0
260,62544,26,4,0,0,0,0,0,0
261,62544,26,4,0,0,0,0,0,0
262,62544,26,4,0,0,0,0,0,0
263,62544,26,4,0,0,0,0,0,0
264,62544,26,4,0,0,0,0,0,0
265,62544,26,4,0,0,0,0,0,0
266,62544,26,4,0,0,0,0,0,0
267,62544,26,4,0,0,0,0,0,0
268,62544,26,4,0,0,0,0,0,0
269,62544,26,4,0,0,0,0,0,0
270,62544,26,4,0,0,0,0,0,0
271,62544,26,4,0,0,0,0,0,0
272,62544,26,4,0,0,0,0,0,0
273,62544,26,4,0,0,0,0,0,0
274,62544,26,4,0,0,0,0,0,0
275,62544,26,4,0,0,0,0,0,0
276,62544,26,4,0,0,0,0,0,0
277,62544,26,4,0,0,0,0,0,0
278,62544,26,4,0,0,0,0,0,0
279,62544,26,4,0,0,0,0,0,0
280,62544,26,4,0,0,0,0,0,0
281,62544,25,5,0,0,0,0,0,0
282,62544,25,5,0,0,0,0,0,0
283,62544,25,5,0,0,0,0,0,0
284,62544,25,5,0,0,0,0,0,0
285,62544,25,5,0,0,0,0,0,0
286,62544,25,5,0,0,0,0,0,0
287,62544,25,5,0,0,0,0,0,0
288,62544,25,5,0,0,0,0,0,0
289,62544,25,5,0,0,0,0,0,0
290,62544,25,5,0,0,0,0,0,0
291,62544,25,5,0,0,0,0,0,0
292,62544,25,5,0,0,0,0,0,0
293,62544,25,5,0,0,0,0,0,0
294,62544,25,5,0,0,0,0,0,0
295,62544,25,5,0,0,0,0,0,0
296,62544,24,5,1,0,0,0,0,0
297,62544,24,5,1,0,0,0,0,0
298,62544,24,5,1,0,0,0,0,0
299,62544,24,5,1,0,0,0,0,0
300,62544,24,5,1,0,0,0,0,0
301,62544,24,5,1,0,0,0,0,0
302,62544,24,5,1,0,0,0,0,0
303,62544,24,5,1,0,0,0,0,0
304,62544,24,5,1,0,0,0,0,0
305,62544,23,5,2,0,0,0,0,0
306,62544,23,5,2,0,0,0,0,0
307,62544,23,5,2,0,0,0,0,0
308,62544,23,5,2,0,0,0,0,0
309,62544,23,5,2,0,0,0,0,0
310,62544,23,5,2,0,0,0,0,0
311,62544,23,5,2,0,0,0,0,0
312,62544,23,5,2,0,0,0,0,0
313,62544,23,5,2,0,0,0,0,0
314,62544,23,5,2,0,0,0,0,0
315,62544,23,5,2,0,0,0,0,0
316,62544,23,5,2,0,0,0,0,0
317,62544,23,5,2,0,0,0,0,0
318,62544,23,5,2,0,0,0,0,0
319,62544,23,5,2,0,0,0,0,0
320,62544,23,5,2,0,0,0,0,0
321,62544,23,5,2,0,0,0,0,0
322,62544,23,5,2,0,0,0,0,0
323,62544,23,5,2,0,0,0,0,0
324,62544,23,5,2,0,0,0,0,0
325,62544,23,5,2,0,0,0,0,0
326,62544,23,5,2,0,0,0,0,0
327,62544,23,5,2,0,0,0,0,0
328,62544,23,5,2,0,0,0,0,0
329,62544,23,5,2,0,0,0,0,0
330,62544,23,5,2,0,0,0,0,0
331,62544,23,5,2,0,0,0,0,0
332,62544,23,5,2,0,0,0,0,0
333,62544,23,5,2,0,0,0,0,0
334,62544,23,5,2,0,0,0,0,0
335,62544,23,5,2,0,0,0,0,0
336,62543,24,5,2,0,0,0,0,0
337,62543,24,5,2,0,0,0,0,0
338,62542,24,6,2,0,0,0,0,0
339,62541,25,6,2,0,0,0,0,0
340,62541,25,6,2,0,0,0,0,0
341,62541,25,6,2,0,0,0,0,0
342,62540,26,6,2,0,0,0,0,0
343,62539,27,6,2,0,0,0,0,0
344,62536,30,6,2,0,0,0,0,0
345,62535,31,6,2,0,0,0,0,0
346,62533,33,6,2,0,0,0,0,0
347,62533,33,6,2,0,0,0,0,0
348,62533,33,6,2,0,0,0,0,0
349,62532,34,6,2,0,0,0,0,0
350,62532,34,6,2,0,0,0,0,0
351,62531,35,6,2,0,0,0,0,0
352,62531,35,6,2,0,0,0,0,0
353,62530,36,6,2,0,0,0,0,0
354,62528,38,6,2,0,0,0,0,0
355,62527,39,6,2,0,0,0,0,0
356,62526,40,6,2,0,0,0,0,0
357,62526,40,6,2,0,0,0,0,0
358,62525,41,6,2,0,0,0,0,0
359,62525,41,6,2,0,0,0,0,0
360,62525,41,6,2,0,0,0,0,0
361,62525,41,6,2,0,0,0,0,0
362,62525,41,6,2,0,0,0,0,0
363,62525,41,6,2,0,0,0,0,0
364,62525,40,6,3,0,0,0,0,0
365,62524,41,6,3,0,0,0,0,0
366,62524,41,6,3,0,0,0,0,0
367,62524,41,6,3,0,0,0,0,0
368,62524,41,6,3,0,0,0,0,0
369,62524,41,6,3,0,0,0,0,0
370,62524,41,6,3,0,0,0,0,0
371,62524,41,6,3,0,0,0,0,0
372,62522,43,6,3,0,0,0,0,0
373,62522,42,7,3,0,0,0,0,0
374,62522,42,7,3,0,0,0,0,0
375,62522,42,7,3,0,0,0,0,0
376,62521,43,7,3,0,0,0,0,0
377,62520,44,7,3,0,0,0,0,0
378,62520,44,7,3,0,0,0,0,0
379,62520,44,7,3,0,0,0,0,0
380,62520,44,7,3,0,0,0,0,0
381,62517,47,7,3,0,0,0,0,0
382,62517,47,7,3,0,0,0,0,0
383,62517,47,7,3,0,0,0,0,0
384,62516,48,7,3,0,0,0,0,0
385,62516,48,7,3,0,0,0,0,0
386,62516,48,7,3,0,0,0,0,0
387,62516,48,7,3,0,0,0,0,0
388,62516,48,7,3,0,0,0,0,0
389,62516,48,7,3,0,0,0,0,0
390,62516,48,7,3,0,0,0,0,0
391,62516,48,7,3,0,0,0,0,0
392,62516,48,7,3,0,0,0,0,0
393,62516,48,7,3,0,0,0,0,0
394,62516,48,7,3,0,0,0,0,0
395,62516,48,7,3,0,0,0,0,0
396,62516,47,8,3,0,0,0,0,0
397,62516,47,8,3,0,0,0,0,0
398,62516,47,8,3,0,0,0,0,0
399,62516,47,8,3,0,0,0,0,0
400,62516,47,8,3,0,0,0,0,0
401,62516,47,8,3,0,0,0,0,0
402,62516,47,8,3,0,0,0,0,0
403,62516,46,9,3,0,0,0,0,0
404,62516,46,9,3,0,0,0,0,0
405,62516,46,9,3,0,0,0,0,0
406,62516,46,9,3,0,0,0,0,0
407,62516,46,9,3,0,0,0,0,0
408,62515,47,9,3,0,0,0,0,0
409,62515,47,9,3,0,0,0,0,0
410,62515,47,9,3,0,0,0,0,0
411,62515,47,9,3,0,0,0,0,0
412,62515,47,9,3,0,0,0,0,0
413,62515,47,9,3,0,0,0,0,0
414,62515,47,9,3,0,0,0,0,0
415,62515,47,9,3,0,0,0,0,0
416,62515,47,9,3,0,0,0,0,0
417,62515,47,9,3,0,0,0,0,0
418,62515,47,9,3,0,0,0,0,0
419,62515,47,9,3,0,0,0,0,0
420,62515,47,9,3,0,0,0,0,0
421,62515,47,9,3,0,0,0,0,0
422,62515,47,9,3,0,0,0,0,0
423,62515,47,9,3,0,0,0,0,0
424,62515,47,9,3,0,0,0,0,0
425,62515,47,9,3,0,0,0,0,0
426,62515,47,9,3,0,0,0,0,0
427,62515,47,9,3,0,0,0,0,0
428,62515,47,9,3,0,0,0,0,0
429,62515,47,9,3,0,0,0,0,0
430,62515,46,10,3,0,0,0,0,0
431,62515,46,10,3,0,0,0,0,0
432,62515,46,10,3,0,0,0,0,0
433,62515,46,10,3,0,0,0,0,0
434,62515,46,10,3,0,0,0,0,0
435,62515,46,10,3,0,0,0,0,0
436,62515,46,10,3,0,0,0,0,0
437,62515,46,10,3,0,0,0,0,0
438,62515,45,11,3,0,0,0,0,0
439,62515,45,11,3,0,0,0,0,0
440,62515,45,11,3,0,0,0,0,0
441,62515,45,11,3,0,0,0,0,0
442,62515,45,11,3,0,0,0,0,0
443,62515,45,11,3,0,0,0,0,0
444,62515,45,11,3,0,0,0,0,0
445,62515,45,11,3,0,0,0,0,0
446,62515,45,11,3,0,0,0,0,0
447,62515,45,11,3,0,0,0,0,0
448,62515,45,11,3,0,0,0,0,0
449,62515,45,11,3,0,0,0,0,0
450,62515,45,11,3,0,0,0,0,0
451,62515,45,11,3,0,0,0,0,0
452,62515,45,11,3,0,0,0,0,0
453,62515,45,11,3,0,0,0,0,0
454,62515,44,11,4,0,0,0,0,0
455,62515,44,11,3,1,0,0,0,0
456,62515,43,12,3,1,0,0,0,0
457,62515,43,12,3,1,0,0,0,0
458,62515,43,12,3,1,0,0,0,0
459,62515,43,12,3,1,0,0,0,0
460,62515,43,12,3,1,0,0,0,0
461,62515,43,12,3,1,0,0,0,0
462,62515,43,12,3,1,0,0,0,0
463,62515,43,12,3,1,0,0,0,0
464,62515,43,12,3,1,0,0,0,0
465,62515,42,13,3,1,0,0,0,0
466,62515,42,13,3,1,0,0,0,0
467,62515,42,13,3,1,0,0,0,0
468,62515,42,13,3,1,0,0,0,0
469,62515,42,13,3,1,0,0,0,0
470,62515,42,13,3,1,0,0,0,0
471,62515,42,13,3,1,0,0,0,0
472,62515,42,13,3,1,0,0,0,0
473,62515,42,13,3,1,0,0,0,0
474,62515,42,13,3,1,0,0,0,0
475,62515,42,13,3,1,0,0,0,0
476,62515,42,13,3,1,0,0,0,0
477,62515,42,13,3,1,0,0,0,0
478,62515,42,13,3,1,0,0,0,0
479,62515,42,13,3,1,0,0,0,0
480,62514,43,13,3,1,0,0,0,0
481,62514,43,13,3,1,0,0,0,0
482,62510,47,13,3,1,0,0,0,0
483,62510,47,13,3,1,0,0,0,0
484,62509,48,13,3,1,0,0,0,0
485,62507,50,13,3,1,0,0,0,0
486,62506,51,13,3,1,0,0,0,0
487,62505,52,13,3,1,0,0,0,0
488,62503,54,13,3,1,0,0,0,0
489,62500,57,13,3,1,0,0,0,0
490,62498,59,13,3,1,0,0,0,0
491,62495,62,13,3,1,0,0,0,0
492,62494,62,14,3,1,0,0,0,0
493,62490,66,14,3,1,0,0,0,0
494,62488,68,14,3,1,0,0,0,0
495,62486,70,14,3,1,0,0,0,0
496,62484,72,14,3,1,0,0,0,0
497,62482,74,14,3,1,0,0,0,0
498,62478,78,14,3,1,0,0,0,0
499,62474,82,14,3,1,0,0,0,0
500,62473,83,14,3,1,0,0,0,0
501,62472,84,14,3,1,0,0,0,0
502,62470,86,14,3,1,0,0,0,0
503,62467,89,14,3,1,0,0,0,0
504,62467,88,15,3,1,0,0,0,0
505,62467,88,15,3,1,0,0,0,0
506,62466,89,15,3,1,0,0,0,0
507,62466,89,15,3,1,0,0,0,0
508,62465,90,15,3,1,0,0,0,0
509,62464,91,15,3,1,0,0,0,0
510,62463,92,15,3,1,0,0,0,0
511,62462,93,15,3,1,0,0,0,0
512,62461,94,15,3,1,0,0,0,0
513,62459,96,15,3,1,0,0,0,0
514,62456,99,15,3,1,0,0,0,0
515,62454,101,15,3,1,0,0,0,0
516,62453,102,15,3,1,0,0,0,0
517,62450,105,15,3,1,0,0,0,0
518,62450,105,15,3,1,0,0,0,0
519,62449,106,15,3,1,0,0,0,0
520,62449,106,15,3,1,0,0,0,0
521,62449,105,15,4,1,0,0,0,0
522,62445,109,15,4,1,0,0,0,0
523,62445,109,15,3,2,0,0,0,0
524,62445,109,15,3,2,0,0,0,0
525,62445,109,15,3,2,0,0,0,0
526,62445,109,15,3,2,0,0,0,0
527,62444,110,15,3,2,0,0,0,0
528,62444,110,15,3,2,0,0,0,0
529,62444,110,15,3,2,0,0,0,0
530,62443,111,15,3,2,0,0,0,0
531,62443,111,15,3,2,0,0,0,0
532,62442,112,15,3,2,0,0,0,0
533,62442,112,15,3,2,0,0,0,0
534,62442,112,15,3,2,0,0,0,0
535,62442,112,15,3,2,0,0,0,0
536,62442,112,15,3,2,0,0,0,0
537,62442,112,15,3,2,0,0,0,0
538,62442,112,15,3,2,0,0,0,0
539,62442,112,15,3,2,0,0,0,0
540,62442,112,15,3,2,0,0,0,0
541,62442,112,15,3,2,0,0,0,0
542,62441,113,15,3,2,0,0,0,0
543,62441,113,15,3,2,0,0,0,0
544,62441,113,15,3,2,0,0,0,0
545,62441,113,15,3,2,0,0,0,0
546,62441,113,15,3,2,0,0,0,0
547,62441,113,15,3,2,0,0,0,0
548,62441,113,15,3,2,0,0,0,0
549,62441,113,15,3,2,0,0,0,0
550,62441,113,15,3,2,0,0,0,0
551,62440,114,15,3,2,0,0,0,0
552,62440,114,15,3,2,0,0,0,0
553,62440,114,15,3,2,0,0,0,0
554,62440,114,15,3,2,0,0,0,0
555,62440,114,15,3,2,0,0,0,0
556,62440,114,15,3,2,0,0,0,0
557,62440,113,15,4,2,0,0,0,0
558,62440,113,15,4,2,0,0,0,0
559,62440,113,15,4,2,0,0,0,0
560,62440,113,15,4,2,0,0,0,0
561,62440,113,15,4,2,0,0,0,0
562,62440,113,15,4,2,0,0,0,0
563,62440,112,16,4,2,0,0,0,0
564,62440,112,16,4,2,0,0,0,0
565,62440,112,16,4,2,0,0,0,0
566,62440,112,16,4,2,0,0,0,0
567,62440,111,17,4,2,0,0,0,0
568,62440,111,17,4,2,0,0,0,0
569,62440,110,17,5,2,0,0,0,0
570,62440,110,16,5,2,0,0,1,0
571,62439,111,16,5,2,0,0,1,0
572,62439,111,16,5,2,0,0,1,0
573,62439,111,16,5,2,0,0,1,0
574,62439,111,16,5,2,0,0,1,0
575,62439,110,17,5,2,0,0,1,0
576,62439,110,17,5,2,0,0,1,0
577,62439,109,18,5,2,0,0,1,0
578,62439,109,18,5,2,0,0,1,0
579,62439,109,18,5,2,0,0,1,0
580,62439,109,18,5,2,0,0,1,0
581,62439,109,18,5,2,0,0,1,0
582,62439,109,18,5,2,0,0,1,0
583,62439,109,18,5,2,0,0,1,0
584,62439,109,18,5,2,0,0,1,0
585,62439,109,18,5,2,0,0,1,0
586,62439,109,18,5,2,0,0,1,0
587,62438,110,18,5,2,0,0,1,0
588,62438,110,18,5,2,0,0,1,0
589,62438,109,19,5,2,0,0,1,0
590,62438,109,19,5,2,0,0,1,0
591,62438,109,19,5,2,0,0,1,0
592,62438,109,19,5,2,0,0,1,0
593,62438,109,19,5,2,0,0,1,0
594,62438,109,19,5,2,0,0,1,0
595,62438,109,19,5,2,0,0,1,0
596,62438,108,20,5,2,0,0,1,0
597,62438,107,20,6,2,0,0,1,0
598,62438,106,21,6,2,0,0,1,0
599,62438,106,21,6,2,0,0,1,0
600,62438,106,21,6,2,0,0,1,0
601,62438,106,21,6,2,0,0,1,0
602,62438,106,21,6,2,0,0,1,0
603,62438,106,21,6,2,0,0,1,0
604,62438,105,22,6,2,0,0,1,0
605,62438,104,23,6,2,0,0,1,0
606,62438,104,23,6,2,0,0,1,0
607,62438,104,23,6,2,0,0,1,0
608,62438,104,23,6,2,0,0,1,0
609,62438,104,23,6,2,0,0,1,0
610,62438,104,23,6,2,0,0,1,0
611,62438,104,23,6,2,0,0,1,0
612,62438,102,24,7,2,0,0,1,0
613,62438,102,24,7,2,0,0,1,0
614,62438,102,24,7,2,0,0,1,0
615,62438,102,24,7,2,0,0,1,0
616,62438,101,25,7,2,0,0,1,0
617,62438,101,25,7,2,0,0,1,0
618,62438,101,25,7,2,0,0,1,0
619,62438,101,25,7,2,0,0,1,0
620,62438,101,25,7,2,0,0,1,0
621,62437,102,25,7,2,0,0,1,0
622,62437,102,25,7,2,0,0,1,0
623,62436,103,25,7,2,0,0,1,0
624,62433,106,25,7,2,0,0,1,0
625,62428,111,25,7,2,0,0,1,0
626,62427,112,25,7,2,0,0,1,0
627,62427,112,25,7,2,0,0,1,0
628,62426,113,25,7,2,0,0,1,0
629,62424,114,26,7,2,0,0,1,0
630,62418,120,26,6,3,0,0,1,0
631,62413,125,26,6,3,0,0,1,0
632,62409,129,26,6,3,0,0,1,0
633,62407,131,26,6,3,0,0,1,0
634,62404,133,27,6,3,0,0,1,0
635,62402,135,27,6,3,0,0,1,0
636,62399,138,27,6,3,0,0,1,0
637,62395,142,27,6,3,0,0,1,0
638,62393,144,27,6,3,0,0,1,0
639,62386,151,27,6,3,0,0,1,0
640,62384,153,27,6,3,0,0,1,0
641,62378,159,27,6,3,0,0,1,0
642,62370,167,27,6,3,0,0,1,0
643,62363,174,27,6,3,0,0,1,0
644,62361,176,27,6,3,0,0,1,0
645,62361,176,27,6,3,0,0,1,0
646,62356,181,27,6,3,0,0,1,0
647,62352,185,27,6,3,0,0,1,0
648,62351,186,27,6,3,0,0,1,0
649,62350,187,27,6,3,0,0,1,0
650,62349,188,27,6,3,0,0,1,0
651,62349,188,27,6,3,0,0,1,0
652,62349,188,27,6,3,0,0,1,0
653,62347,190,27,6,3,0,0,1,0
654,62343,194,27,6,3,0,0,1,0
655,62341,196,27,6,3,0,0,1,0
656,62338,199,27,6,3,0,0,1,0
657,62338,199,27,6,3,0,0,1,0
658,62335,202,27,6,3,0,0,1,0
